0:00:00.000000,0.03125,0.0078125,0.75
0:00:00.020000,0.0234375,-0.0078125,0.6953125
0:00:00.040000,0.03125,-0.0234375,0.671875
0:00:00.060000,0.03125,-0.046875,0.640625
0:00:00.080000,0.03125,-0.03125,0.65625
0:00:00.100000,0.03125,-0.046875,0.65625
0:00:00.120000,0.03125,-0.046875,0.65625
0:00:00.140000,0.0234375,-0.046875,0.65625
0:00:00.001000,0.03125,-0.03125,0.671875
0:00:00.021000,0.0234375,-0.0234375,0.671875
0:00:00.041000,0.0234375,-0.03125,0.6796875
0:00:00.061000,0.0234375,-0.0390625,0.671875
0:00:00.081000,0.0234375,-0.03125,0.6640625
0:00:00.101000,0.03125,-0.0390625,0.6640625
0:00:00.121000,0.0234375,-0.0234375,0.6640625
0:00:00.141000,0.0234375,-0.03125,0.6640625
0:00:00.003000,0.03125,-0.03125,0.671875
0:00:00.023000,0.03125,-0.0390625,0.6640625
0:00:00.043000,0.03125,-0.03125,0.6640625
0:00:00.063000,0.0234375,-0.0234375,0.65625
0:00:00.083000,0.03125,-0.0234375,0.6640625
0:00:00.103000,0.03125,-0.03125,0.6640625
0:00:00.123000,0.03125,-0.03125,0.671875
0:00:00.143000,0.03125,-0.03125,0.671875
0:00:00.004000,0.03125,-0.03125,0.6640625
0:00:00.024000,0.03125,-0.0234375,0.6640625
0:00:00.044000,0.03125,-0.03125,0.6640625
0:00:00.064000,0.03125,-0.0234375,0.6796875
0:00:00.084000,0.0234375,-0.0234375,0.6796875
0:00:00.104000,0.0234375,-0.0234375,0.671875
0:00:00.124000,0.03125,-0.0234375,0.671875
0:00:00.144000,0.03125,-0.03125,0.6640625
0:00:00.005000,0.0390625,-0.0234375,0.6640625
0:00:00.025000,0.0390625,-0.0234375,0.6484375
0:00:00.045000,0.0390625,-0.015625,0.65625
0:00:00.065000,0.0390625,-0.0234375,0.65625
0:00:00.085000,0.0390625,-0.0234375,0.6640625
0:00:00.105000,0.0390625,-0.015625,0.671875
0:00:00.125000,0.03125,-0.0234375,0.6640625
0:00:00.145000,0.0390625,-0.0234375,0.671875
0:00:00.026000,0.03125,-0.0234375,0.6796875
0:00:00.046000,0.0234375,-0.1171875,0.703125
0:00:00.066000,0.046875,0.0078125,0.7734375
0:00:00.086000,0.0546875,0,0.75
0:00:00.106000,0.0703125,-0.015625,0.75
0:00:00.126000,0.0546875,-0.0234375,0.75
0:00:00.146000,0.0859375,-0.015625,0.734375
0:00:00.080000,0.1015625,-0.0703125,0.7109375
0:00:00.100000,0.1171875,-0.15625,0.6953125
0:00:00.120000,0.109375,-0.2421875,0.6171875
0:00:00.140000,0.0625,-0.3359375,0.6015625
0:00:00.160000,-3.898438,-1.484375,1.90625
0:00:00.180000,1.265625,-0.6835938,-0.9257813
0:00:00.200000,-3.898438,-1.484375,1.90625
0:00:00.220000,1.265625,-0.6835938,-0.9257813
0:00:00.061000,-0.0078125,-0.015625,0.6640625
0:00:00.081000,0,-0.0078125,0.6796875
