00:00:00.000,  8.45862865447998,  4.575077056884766,  -1.1629117727279663 -39.27000045776367,  -1.9600000381469727,  -31.780000686645508 ,  98
00:00:00.027,  11.897113800048828,  5.056034088134766,  -9.355937004089355 ,  205.4499969482422,  -112.91000366210938,  -44.2400016784668 ,  98
00:00:00.051,  11.897113800048828,  5.056034088134766,  -9.355937004089355 ,  205.4499969482422,  -112.91000366210938,  -44.2400016784668 ,  98
00:00:00.080,  13.615160942077637,  8.34855842590332,  -9.714859962463379 ,  52.36000061035156,  54.529998779296875,  26.040000915527344 ,  98
00:00:00.096,  13.615160942077637,  8.34855842590332,  -9.714859962463379 ,  52.36000061035156,  54.529998779296875,  26.040000915527344 ,  98
00:00:00.120,  11.665009498596191,  8.681159973144531,  -5.898308277130127 ,  89.94999694824219,  190.1199951171875,  27.649999618530273 ,  98
00:00:00.139,  11.665009498596191,  8.681159973144531,  -5.898308277130127 ,  89.94999694824219,  190.1199951171875,  27.649999618530273 ,  98
00:00:00.160,  11.665009498596191,  8.681159973144531,  -5.898308277130127 ,  89.94999694824219,  190.1199951171875,  27.649999618530273 ,  98
00:00:00.185,  9.870393753051758,  7.472784996032715,  -3.7088751792907715 ,  96.38999938964844,  287,  21.21000099182129 ,  98
00:00:00.625,  9.870393753051758,  7.472784996032715,  -3.7088751792907715 ,  96.38999938964844,  287,  21.21000099182129 ,  98
00:00:00.637,  9.870393753051758,  7.472784996032715,  -3.7088751792907715 ,  96.38999938964844,  287,  21.21000099182129 ,  98
00:00:00.648,  9.870393753051758,  7.472784996032715,  -3.7088751792907715 ,  96.38999938964844,  287,  21.21000099182129 ,  98
00:00:00.660,  9.870393753051758,  7.472784996032715,  -3.7088751792907715 ,  96.38999938964844,  287,  21.21000099182129 ,  98
00:00:00.677,  9.17886734008789,  5.099104881286621,  -2.2396819591522217 ,  30.8700008392334,  151.47999572753906,  -19.530000686645508 ,  99
00:00:00.686,  9.17886734008789,  5.099104881286621,  -2.2396819591522217 ,  30.8700008392334,  151.47999572753906,  -19.530000686645508 ,  99
00:00:00.696,  9.17886734008789,  5.099104881286621,  -2.2396819591522217 ,  30.8700008392334,  151.47999572753906,  -19.530000686645508 ,  99
00:00:00.706,  9.17886734008789,  5.099104881286621,  -2.2396819591522217 ,  30.8700008392334,  151.47999572753906,  -19.530000686645508 ,  99
00:00:00.717,  9.17886734008789,  5.099104881286621,  -2.2396819591522217 ,  30.8700008392334,  151.47999572753906,  -19.530000686645508 ,  99
00:00:00.730,  7.2813591957092285,  5.2283172607421875,  0.5240281224250793 ,  -53.40999984741211,  119.48999786376953,  12.8100004196167 ,  99
00:00:00.738,  7.2813591957092285,  5.2283172607421875,  0.5240281224250793 ,  -53.40999984741211,  119.48999786376953,  12.8100004196167 ,  99
00:00:00.757,  7.2813591957092285,  5.2283172607421875,  0.5240281224250793 ,  -53.40999984741211,  119.48999786376953,  12.8100004196167 ,  99
00:00:00.788,  6.252446174621582,  5.1565327644348145,  1.7994027137756348 ,  -13.230000495910645,  83.37000274658203,  6.720000267028809 ,  99
00:00:00.799,  6.252446174621582,  5.1565327644348145,  1.7994027137756348 ,  -13.230000495910645,  83.37000274658203,  6.720000267028809 ,  99
