00:00:00.000, 0.6953125, -0.7421875, -0.0625
00:00:00.020, 0.7109375, -0.765625, -0.0625
00:00:00.040, 0.6875, -0.765625, -0.0546875
00:00:00.060, 0.65625, -0.75, 0
00:00:00.080, 0.6484375, -0.7265625, -0.015625
00:00:00.100, 0.609375, -0.703125, -0.03125
00:00:00.120, 0.6015625, -0.6953125, -0.0234375
00:00:00.140, 0.640625, -0.75, 0.015625
00:00:00.160, 0.671875, -0.7734375, 0.0234375
00:00:00.180, 0.671875, -0.7421875, 0.09375
00:00:00.200, 0.6640625, -0.78125, 0.0625
00:00:00.220, 0.625, -0.7734375, 0.0078125
00:00:00.240, 0.625, -0.7734375, 0.0078125
00:00:00.260, 0.6484375, -0.7734375, 0.015625
00:00:00.280, 0.640625, -0.7578125, 0
00:00:00.300, 0.609375, -0.703125, -0.015625
00:00:00.320, 0.6015625, -0.7109375, -0.0234375
00:00:00.340, 0.578125, -0.734375, -0.03125
00:00:00.360, 0.6171875, -0.765625, -0.015625
00:00:00.222, 0.6640625, -0.796875, 0.0234375
00:00:00.242, 0.6484375, -0.7890625, 0.0390625
00:00:00.262, 0.65625, -0.8125, 0.078125
00:00:00.282, 0.6171875, -0.7734375, 0.0546875
00:00:00.302, 0.6796875, -0.7734375, 0.0625
00:00:00.322, 0.6640625, -0.734375, 0.125
00:00:00.342, 0.6484375, -0.703125, 0.078125
00:00:00.362, 0.6171875, -0.703125, 0.0703125
00:00:00.382, 0.6328125, -0.703125, 0.0703125
00:00:00.402, 0.5625, -0.640625, 0.03125
00:00:00.422, 0.59375, -0.6796875, 0.125
00:00:00.442, 0.578125, -0.6875, 0.15625
00:00:00.462, 0.578125, -0.671875, 0.125
00:00:00.482, 0.5625, -0.6640625, 0.09375
00:00:00.502, 0.53125, -0.671875, 0.0859375
00:00:00.522, 0.5859375, -0.765625, 0.125
00:00:00.542, 0.6171875, -0.765625, 0.046875
00:00:00.562, 0.671875, -0.7421875, 0.03125
00:00:00.582, 0.6484375, -0.71875, 0
00:00:00.602, 0.6875, -0.7890625, 0.0078125
00:00:00.486, 0.671875, -0.8046875, 0.0234375
00:00:00.506, 0.6875, -0.796875, 0.0234375
00:00:00.526, 0.6640625, -0.75, 0.0859375
00:00:00.546, 0.6796875, -0.765625, 0.0625
00:00:00.566, 0.640625, -0.6953125, 0.0546875
00:00:00.586, 0.640625, -0.7265625, -0.0390625
00:00:00.606, 0.6171875, -0.703125, 0.0234375
00:00:00.626, 0.59375, -0.703125, 0.1015625
00:00:00.646, 0.5625, -0.640625, 0.015625
00:00:00.666, 0.5625, -0.578125, -0.015625
00:00:00.686, 0.5703125, -0.6171875, -0.03125
00:00:00.706, 0.6328125, -0.75, -0.046875
00:00:00.726, 0.6640625, -0.8515625, -0.0234375
00:00:00.746, 0.6953125, -0.875, 0.03125
00:00:00.766, 0.6953125, -0.84375, 0.0859375
00:00:00.786, 0.6796875, -0.7890625, 0.078125
00:00:00.806, 0.5625, -0.7421875, 0.0546875
00:00:00.826, 0.609375, -0.6640625, 0.046875
00:00:00.846, 0.5234375, -0.609375, -0.140625
00:00:00.866, 0.6328125, -0.6953125, 0.0546875
00:00:03.709, -0.0234375, -0.0078125, 0.734375
00:00:03.729, -0.015625, -0.03125, 0.703125
00:00:03.749, -0.03125, -0.046875, 0.6875
00:00:03.769, -0.03125, -0.0546875, 0.671875
00:00:03.789, -0.0234375, -0.0625, 0.6796875
00:00:03.809, -0.03125, -0.0546875, 0.671875
00:00:03.829, -0.03125, -0.0546875, 0.671875
00:00:03.849, -0.03125, -0.046875, 0.671875
00:00:03.869, -0.0234375, -0.046875, 0.671875
00:00:03.889, -0.0234375, -0.046875, 0.6796875
00:00:03.909, -0.03125, -0.046875, 0.6796875
00:00:03.929, -0.0234375, -0.046875, 0.6640625
00:00:03.949, -0.0234375, -0.046875, 0.6640625
00:00:03.969, -0.0234375, -0.046875, 0.671875
00:00:03.989, -0.03125, -0.0390625, 0.671875
00:00:04.009, -0.03125, -0.046875, 0.671875
00:00:04.029, -0.03125, -0.046875, 0.671875
00:00:04.049, -0.0234375, -0.046875, 0.6796875
00:00:04.069, -0.0234375, -0.046875, 0.6640625
00:00:04.089, -0.0234375, -0.0390625, 0.6640625
00:00:04.100, -0.03125, -0.0390625, 0.6640625
00:00:04.120, -0.015625, -0.0546875, 0.6796875
00:00:04.140, -0.0234375, -0.046875, 0.671875
00:00:04.160, -0.0234375, -0.046875, 0.65625
00:00:04.180, -0.0234375, -0.046875, 0.6640625
00:00:04.200, -0.0234375, -0.0546875, 0.6796875
00:00:04.220, -0.0234375, -0.046875, 0.6640625
00:00:04.240, -0.015625, -0.0546875, 0.671875
00:00:04.260, -0.0234375, -0.0390625, 0.6640625
00:00:04.280, -0.0234375, -0.0546875, 0.6640625
00:00:04.300, -0.0234375, -0.046875, 0.671875
00:00:04.320, -0.03125, -0.046875, 0.671875
00:00:04.340, -0.03125, -0.046875, 0.671875
00:00:04.360, -0.0234375, -0.0546875, 0.671875
00:00:04.380, -0.03125, -0.0546875, 0.6796875
00:00:04.400, -0.0390625, -0.046875, 0.671875
00:00:04.420, -0.03125, -0.0546875, 0.671875
00:00:04.440, -0.03125, -0.046875, 0.65625
00:00:04.460, -0.0390625, -0.0546875, 0.6796875
00:00:04.480, -0.0390625, -0.0546875, 0.671875
00:00:04.497, -0.0390625, -0.046875, 0.671875
00:00:04.517, -0.03125, -0.0546875, 0.671875
00:00:04.537, -0.0390625, -0.0546875, 0.6640625
00:00:04.557, -0.0390625, -0.0546875, 0.6640625
